src_country,dst_country,n,min_ms,p50_ms,p90_ms,p95_ms,max_ms,mean_ms,average_ms
CL,SA,40,-1.000,278.548,299.478,309.586,368.445,268.224,275.127
CL,SE,272,-1.000,227.917,251.839,259.736,272.558,206.170,208.480
CL,SG,400,-1.000,337.864,370.244,383.617,502.655,283.844,286.721
CL,SI,62,-1.000,222.251,248.444,253.916,268.268,165.529,168.259
CL,SK,32,-1.000,241.467,259.911,261.971,266.407,220.065,227.196
CL,SL,8,298.072,309.970,317.275,317.405,317.405,309.185,309.185
CL,SV,40,-1.000,127.231,153.384,160.259,164.262,119.902,123.002
CL,SX,12,-1.000,135.834,166.751,166.751,180.842,127.607,139.299
CL,TH,32,-1.000,375.192,398.904,399.105,406.867,259.944,268.362
CL,TJ,29,-1.000,307.599,347.432,362.067,371.248,185.451,192.110
CL,TR,176,-1.000,248.517,271.197,280.088,295.008,173.779,175.788
CL,TT,16,-1.000,132.645,175.891,175.891,179.281,76.339,81.495
CL,TV,16,-1.000,390.140,435.917,435.917,445.567,371.095,395.901
CL,TW,206,-1.000,303.749,331.621,348.369,375.548,243.565,245.963
CL,TZ,16,-1.000,386.183,417.915,417.915,419.247,363.087,387.359
CL,UA,166,-1.000,250.871,281.398,290.729,410.530,221.057,223.765
CL,UG,8,324.941,412.181,422.374,422.435,422.435,388.290,388.290
CL,US,2562,-1.000,134.910,193.528,209.860,427.251,114.013,115.192
CL,UY,32,-1.000,36.233,58.091,58.444,79.775,37.089,38.318
CL,UZ,16,-1.000,-1.000,339.612,339.612,340.984,140.274,451.077
CL,VE,150,-1.000,132.912,170.957,178.267,209.279,107.704,109.173
CL,VN,48,-1.000,-1.000,384.913,388.103,437.066,143.709,495.145
CL,ZA,248,-1.000,328.199,374.688,391.578,597.324,282.039,284.340
CM,AE,18,-1.000,230.600,276.015,290.447,328.158,194.107,205.584
CM,AF,2,265.842,265.842,269.600,269.600,269.600,267.721,267.721
CM,AL,1,146.771,146.771,146.771,146.771,146.771,146.771,146.771
CM,AM,2,197.002,197.002,219.009,219.009,219.009,208.006,208.006
CM,AO,2,73.843,73.843,82.125,82.125,82.125,77.984,77.984
CM,AR,14,-1.000,336.206,378.139,378.139,392.137,297.170,320.106
CM,AT,54,-1.000,144.258,156.895,179.770,227.643,138.466,141.097
CM,AU,56,-1.000,368.861,439.812,446.333,477.132,296.772,302.186
CM,AZ,2,196.468,196.468,206.868,206.868,206.868,201.668,201.668
CM,BA,3,-1.000,152.946,258.833,258.833,258.833,136.926,205.889
CM,BD,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CM,BE,14,126.617,129.951,167.832,167.832,203.464,143.234,143.234
CM,BF,2,-1.000,-1.000,232.986,232.986,232.986,115.993,232.986
CM,BG,20,-1.000,156.433,168.140,170.366,173.235,126.918,133.651
CM,BH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CM,BO,2,309.687,309.687,329.686,329.686,329.686,319.686,319.686
CM,BR,34,-1.000,297.528,338.095,338.264,368.010,245.686,253.161
CM,BY,2,168.188,168.188,211.127,211.127,211.127,189.657,189.657
CM,CA,47,-1.000,198.961,277.287,290.562,323.530,171.819,175.576
CM,CH,73,-1.000,136.605,175.434,182.077,210.234,117.808,119.458
CM,CL,16,-1.000,331.875,346.964,346.964,354.131,288.363,307.654
CM,CM,2,0.183,0.183,0.218,0.218,0.218,0.200,0.200
CM,CN,8,-1.000,313.451,366.385,367.379,367.379,276.075,315.657
CM,CO,12,-1.000,268.814,291.052,291.052,292.919,223.793,244.229
CM,CR,6,262.563,268.111,290.714,342.323,342.323,284.750,284.750
CM,CZ,33,-1.000,140.859,177.687,180.607,224.610,138.974,143.348
CM,DE,256,-1.000,136.236,154.819,206.892,239.530,117.158,118.559
CM,DJ,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CM,DK,16,-1.000,142.475,213.231,213.231,215.857,125.205,133.619
CM,DO,8,229.328,291.279,305.223,306.025,306.025,270.215,270.215
CM,EC,8,-1.000,302.214,340.572,416.154,416.154,275.722,315.254
CM,EE,8,150.246,189.406,237.724,278.268,278.268,193.550,193.550
CM,ES,28,-1.000,111.922,192.092,205.149,250.755,110.148,114.265
CM,FI,29,150.670,158.270,169.668,190.033,201.603,162.209,162.209
CM,FM,2,367.272,367.272,417.492,417.492,417.492,392.382,392.382
CM,FR,100,-1.000,131.050,143.043,179.457,216.397,110.659,111.787
CM,GB,86,-1.000,128.139,199.797,209.273,236.187,108.777,110.068
CM,GE,6,-1.000,-1.000,176.211,245.973,245.973,69.697,211.091
CM,GH,2,-1.000,-1.000,380.466,380.466,380.466,189.733,380.466
CM,GR,14,-1.000,165.178,167.380,167.380,206.183,119.772,129.062
CM,GT,4,232.032,257.316,306.927,306.927,306.927,260.339,260.339
CM,HK,6,-1.000,-1.000,294.177,366.496,366.496,158.187,476.561
CM,HN,2,257.034,257.034,317.776,317.776,317.776,287.405,287.405
CM,HR,2,133.840,133.840,141.649,141.649,141.649,137.745,137.745
CM,HU,8,-1.000,139.093,146.077,160.511,160.511,73.213,83.815
CM,ID,31,-1.000,277.588,344.272,360.761,371.752,187.827,194.121
CM,IE,4,132.380,133.484,211.880,211.880,211.880,152.596,152.596
CM,IL,4,-1.000,181.126,220.268,220.268,220.268,99.848,133.464
CM,IM,2,176.113,176.113,212.860,212.860,212.860,194.487,194.487
CM,IN,20,-1.000,351.521,385.233,397.596,443.651,273.949,288.420
CM,IQ,2,198.622,198.622,262.899,262.899,262.899,230.761,230.761
CM,IR,19,-1.000,-1.000,216.125,224.398,225.863,67.068,214.549
CM,IS,2,159.305,159.305,235.144,235.144,235.144,197.225,197.225
CM,IT,53,-1.000,141.620,186.058,221.733,239.086,132.825,135.399
CM,JP,40,-1.000,331.093,381.541,439.438,454.177,271.786,278.781
CM,KE,6,254.150,265.082,330.722,351.529,351.529,294.198,294.198
CM,KG,2,228.884,228.884,229.286,229.286,229.286,229.085,229.085
CM,KH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CM,KR,8,-1.000,387.411,406.819,411.725,411.725,339.744,388.422
CM,KZ,44,-1.000,224.674,263.789,272.456,280.079,212.724,217.694
CM,LB,2,252.235,252.235,303.062,303.062,303.062,277.649,277.649
CM,LK,5,274.473,353.276,367.514,367.514,367.514,327.236,327.236
CM,LT,7,149.535,157.906,158.508,229.745,229.745,166.227,166.227
CM,LU,20,-1.000,136.162,205.384,205.538,208.023,143.213,150.803
CM,LV,2,189.789,189.789,236.931,236.931,236.931,213.360,213.360
CM,MD,4,-1.000,156.384,169.005,169.005,169.005,80.847,108.129
CM,MK,4,-1.000,154.563,165.489,165.489,165.489,118.201,157.935
CM,MN,2,287.025,287.025,404.970,404.970,404.970,345.998,345.998
CM,MU,4,232.000,299.586,347.708,347.708,347.708,293.216,293.216
CM,MV,2,291.447,291.447,331.599,331.599,331.599,311.523,311.523
CM,MX,13,-1.000,246.779,309.615,309.615,360.877,210.161,227.758
CM,MY,8,-1.000,295.424,357.435,369.636,369.636,266.133,304.295
CM,MZ,2,278.711,278.711,279.057,279.057,279.057,278.884,278.884
CM,NC,2,392.016,392.016,409.524,409.524,409.524,400.770,400.770
CM,NG,5,-1.000,37.993,180.467,180.467,180.467,55.454,69.567
CM,NL,124,-1.000,129.943,167.154,213.717,230.283,130.922,131.995
CM,NO,16,-1.000,148.094,217.266,217.266,220.766,130.380,139.139
CM,NP,6,-1.000,327.577,383.356,386.547,386.547,245.421,294.705
CM,NZ,13,-1.000,373.709,433.111,433.111,458.705,330.844,358.498
CM,PA,2,247.639,247.639,264.809,264.809,264.809,256.224,256.224
CM,PE,6,-1.000,276.779,299.152,398.646,398.646,248.608,298.530
CM,PG,1,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CM,PH,16,-1.000,331.411,406.781,406.781,415.756,303.037,323.306
CM,PK,4,-1.000,308.398,345.395,345.395,345.395,162.948,217.597
CM,PL,29,-1.000,151.488,182.917,221.590,233.841,122.992,127.420
CM,PT,12,-1.000,96.114,176.646,176.646,187.399,74.507,81.371
CM,PW,2,366.824,366.824,370.334,370.334,370.334,368.579,368.579
CM,PY,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CM,RO,19,-1.000,155.460,175.909,193.830,194.604,113.445,119.803
CM,RS,8,-1.000,149.408,154.460,159.974,159.974,94.663,108.329
CM,RU,42,-1.000,167.876,239.182,263.641,307.537,140.272,143.718
CM,SA,5,196.144,218.810,287.585,287.585,287.585,234.624,234.624
CM,SE,34,-1.000,150.977,157.020,157.741,164.822,141.763,146.089
CM,SG,51,-1.000,268.159,346.454,358.827,385.552,244.990,249.910
CM,SI,8,-1.000,185.203,224.637,228.487,228.487,142.323,162.798
CM,SK,4,139.217,148.432,181.398,181.398,181.398,152.938,152.938
CM,SL,1,177.066,177.066,177.066,177.066,177.066,177.066,177.066
CM,SV,5,235.687,249.858,275.236,275.236,275.236,250.795,250.795
CM,SX,2,223.770,223.770,298.753,298.753,298.753,261.261,261.261
CM,TH,4,-1.000,386.221,422.305,422.305,422.305,275.432,367.576
CM,TJ,4,-1.000,245.708,291.989,291.989,291.989,133.924,178.899
CM,TR,24,-1.000,165.956,204.046,240.310,264.018,122.844,128.229
CM,TT,2,308.411,308.411,328.645,328.645,328.645,318.528,318.528
CM,TV,2,414.906,414.906,450.678,450.678,450.678,432.792,432.792
CM,TW,26,-1.000,349.311,357.065,368.644,370.952,295.521,307.382
CM,TZ,2,241.247,241.247,395.762,395.762,395.762,318.504,318.504
CM,UA,21,-1.000,160.713,181.454,181.709,182.358,141.035,148.137
CM,UG,1,261.901,261.901,261.901,261.901,261.901,261.901,261.901
CM,US,332,-1.000,209.544,279.904,295.055,431.732,177.539,179.167
CM,UY,4,286.433,312.860,313.089,313.089,313.089,299.745,299.745
CM,UZ,2,-1.000,-1.000,214.015,214.015,214.015,106.507,214.014
CM,VE,19,-1.000,281.014,330.493,337.449,342.615,234.128,247.191
CM,VN,6,-1.000,-1.000,304.275,354.675,354.675,156.274,470.822
CM,ZA,31,-1.000,226.437,300.626,312.658,324.881,208.873,215.869
CN,AE,72,-1.000,110.423,187.653,202.399,261.845,90.629,91.920
CN,AF,8,-1.000,149.069,221.141,241.153,241.153,157.594,180.250
CN,AL,4,186.212,201.289,203.502,203.502,203.502,194.345,194.345
CN,AM,8,-1.000,250.930,298.909,313.742,313.742,227.418,260.049
CN,AO,8,-1.000,307.246,314.335,317.865,317.865,252.281,288.464
CN,AR,56,-1.000,347.563,371.966,374.663,407.664,269.165,274.077
CN,AT,212,-1.000,191.979,257.453,264.485,328.558,174.990,176.666
CN,AU,198,-1.000,122.608,206.393,226.245,386.776,109.960,111.092
CN,AZ,8,-1.000,269.345,373.161,381.191,381.191,256.642,293.448
CN,BA,8,-1.000,229.084,313.753,333.140,333.140,195.536,223.613
CN,BD,8,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CN,BE,56,-1.000,182.061,196.979,213.281,252.539,153.875,156.691
CN,BF,8,-1.000,-1.000,269.931,312.044,312.044,105.748,425.992
CN,BG,78,-1.000,199.644,240.691,269.945,279.931,163.955,166.097
CN,BH,8,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CN,BO,8,-1.000,320.383,334.376,347.725,347.725,283.227,323.831
CN,BR,132,-1.000,317.218,344.554,350.849,394.224,232.988,234.774
CN,BY,8,-1.000,213.132,236.278,250.174,250.174,178.362,203.985
CN,CA,176,-1.000,191.537,229.902,239.485,299.284,149.580,151.311
CN,CH,276,-1.000,182.034,238.456,251.995,271.009,149.624,151.279
CN,CL,64,-1.000,307.433,351.743,360.917,377.829,263.370,267.566
CN,CM,8,-1.000,310.298,367.235,367.403,367.403,275.799,315.342
CN,CN,32,-1.000,0.443,1.857,1.947,33.134,2.463,2.575
CN,CO,48,-1.000,269.912,291.231,298.479,332.863,203.366,207.714
CN,CR,24,-1.000,263.951,291.396,292.337,306.870,234.062,244.282
CN,CZ,132,-1.000,194.322,255.236,292.329,323.134,177.705,179.069
CN,DE,958,-1.000,184.953,250.988,294.461,353.450,156.380,158.040
CN,DJ,16,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CN,DK,60,-1.000,208.193,271.510,304.735,309.698,171.777,174.705
CN,DO,32,-1.000,244.329,265.297,265.440,279.797,215.718,222.709
CN,EC,32,-1.000,280.611,303.698,305.922,306.973,223.118,230.348
CN,EE,32,-1.000,216.454,275.916,276.198,326.345,194.034,200.325
CN,ES,112,-1.000,186.437,244.470,254.072,300.026,147.201,148.536
CN,FI,116,-1.000,216.353,290.792,324.282,330.809,197.307,199.031
CN,FM,8,-1.000,191.274,261.262,283.229,283.229,162.290,185.617
CN,FR,376,-1.000,180.620,244.643,261.433,309.585,153.082,154.739
CN,GB,312,-1.000,185.245,236.508,253.615,364.512,146.958,148.394
CN,GE,20,-1.000,-1.000,263.344,276.895,288.353,87.276,293.253
CN,GH,6,-1.000,269.630,439.774,444.624,444.624,248.772,298.726
CN,GR,52,-1.000,200.487,276.283,278.638,351.953,154.882,157.939
CN,GT,16,-1.000,251.002,267.037,267.037,281.777,217.628,232.203
CN,HK,20,-1.000,0.471,32.546,150.902,160.962,17.542,18.518
CN,HN,8,-1.000,251.872,258.201,285.299,285.299,221.518,253.306
CN,HR,8,-1.000,257.742,267.307,268.022,268.022,202.654,231.747
CN,HU,28,-1.000,189.303,273.373,318.184,321.746,129.507,134.341
CN,ID,114,-1.000,47.280,62.730,66.656,209.005,35.877,36.203
CN,IE,16,-1.000,196.624,219.753,219.753,232.920,174.168,185.846
CN,IL,16,-1.000,-1.000,257.282,257.282,287.305,102.856,331.339
CN,IM,8,-1.000,230.029,236.797,251.805,251.805,197.495,225.851
CN,IN,74,-1.000,104.942,162.562,228.720,296.639,95.049,96.365
CN,IQ,8,-1.000,255.838,317.823,318.349,318.349,237.466,271.533
CN,IR,72,-1.000,-1.000,313.414,325.139,379.944,91.408,301.426
CN,IS,8,-1.000,218.012,232.887,243.063,243.063,194.531,222.464
CN,IT,204,-1.000,180.183,251.019,267.598,428.092,165.020,166.664
CN,JP,150,-1.000,53.121,76.591,92.218,173.833,47.292,47.945
CN,KE,24,-1.000,302.222,346.546,348.631,354.318,230.807,240.886
CN,KG,8,-1.000,274.791,276.912,302.595,302.595,217.426,248.630
CN,KH,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CN,KR,32,-1.000,37.796,106.038,108.095,398.154,56.770,58.634
CN,KZ,170,-1.000,246.808,316.910,336.359,381.181,212.700,215.244
CN,LB,8,-1.000,281.541,309.098,314.817,314.817,241.989,276.702
CN,LK,20,-1.000,110.973,233.211,236.202,255.505,130.229,137.136
CN,LT,28,-1.000,207.746,256.265,266.591,268.711,187.664,194.652
CN,LU,80,-1.000,186.953,235.624,245.996,307.794,166.682,168.805
CN,LV,8,-1.000,219.920,289.386,319.562,319.562,205.857,235.408
CN,MD,12,-1.000,178.797,273.283,273.283,278.018,126.580,138.178
CN,MK,16,-1.000,195.349,240.946,240.946,280.738,134.135,143.144
CN,MN,8,-1.000,53.134,80.828,119.662,119.662,57.910,66.326
CN,MU,16,-1.000,282.335,420.558,420.558,426.303,262.856,280.446
CN,MV,8,-1.000,80.802,94.181,177.591,177.591,83.336,95.384
CN,MX,46,-1.000,194.441,233.713,249.817,261.519,158.384,161.926
CN,MY,32,-1.000,41.351,50.986,84.212,179.857,41.335,42.701
CN,MZ,8,-1.000,169.764,181.490,190.724,190.724,148.568,169.935
CN,NC,8,-1.000,138.776,145.858,180.324,180.324,126.395,144.594
CN,NG,20,-1.000,315.284,392.882,397.715,414.055,245.714,258.699
CN,NL,488,-1.000,186.276,241.626,254.772,343.033,165.295,167.016
CN,NO,56,-1.000,205.291,279.201,314.884,386.048,175.050,178.251
CN,NP,24,-1.000,104.759,227.578,228.271,241.482,85.503,89.264
CN,NZ,52,-1.000,152.768,180.474,213.924,233.786,124.034,126.486
CN,PA,8,-1.000,264.256,279.246,281.507,281.507,234.505,268.149
CN,PE,24,-1.000,289.065,324.795,329.611,334.671,222.158,231.861
CN,PG,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CN,PH,60,-1.000,44.665,74.719,82.542,208.689,42.716,43.457
CN,PK,12,-1.000,198.900,273.655,273.655,296.304,126.949,138.581
CN,PL,106,-1.000,201.283,267.392,317.414,328.214,161.604,163.153
CN,PT,40,-1.000,196.326,264.748,273.897,293.095,131.309,134.702
CN,PW,8,-1.000,102.896,107.831,127.551,127.551,90.523,103.598
CN,PY,8,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CN,RO,76,-1.000,203.353,263.281,270.347,332.200,136.544,138.378
CN,RS,28,-1.000,194.929,262.353,267.784,275.620,141.597,146.878
CN,RU,157,-1.000,194.932,269.973,293.130,385.189,150.099,152.049
CN,SA,20,-1.000,245.513,323.723,324.057,354.583,232.653,244.951
CN,SE,136,-1.000,206.482,305.730,313.186,390.344,197.530,199.001
CN,SG,200,-1.000,33.160,81.039,189.821,508.390,51.548,52.079
CN,SI,28,-1.000,188.567,228.339,253.063,256.879,151.339,156.981
CN,SK,16,-1.000,194.651,235.706,235.706,236.332,175.713,187.494
CN,SL,4,265.784,277.826,349.803,349.803,349.803,292.680,292.680
CN,SV,20,-1.000,260.467,285.947,287.882,300.719,235.794,248.257
CN,SX,4,-1.000,241.768,250.539,250.539,250.539,179.156,239.208
CN,TH,16,-1.000,57.268,63.113,63.113,217.845,49.426,52.788
CN,TJ,14,-1.000,191.793,289.532,289.532,295.527,139.104,149.881
CN,TR,82,-1.000,206.985,279.300,293.810,306.656,161.514,163.520
CN,TT,8,-1.000,246.766,258.798,273.125,273.125,128.581,147.093
CN,TV,8,-1.000,225.018,293.776,320.011,320.011,212.640,243.160
CN,TW,102,-1.000,29.530,105.150,109.049,240.922,43.227,43.665
CN,TZ,8,-1.000,329.570,350.615,381.743,381.743,277.916,317.761
CN,UA,80,-1.000,212.718,273.057,288.125,346.949,184.696,187.047
CN,UG,4,259.568,375.155,390.563,390.563,390.563,340.939,340.939
CN,US,1234,-1.000,175.113,226.618,236.405,401.322,137.623,138.984
CN,UY,16,-1.000,343.879,382.194,382.194,385.827,306.538,327.041
CN,UZ,8,-1.000,-1.000,232.430,286.115,286.115,77.978,314.912
CN,VE,72,-1.000,252.461,282.181,285.383,307.896,192.842,195.572
CN,VN,24,-1.000,-1.000,49.183,49.352,412.281,31.833,111.570
CN,ZA,124,-1.000,250.648,354.391,357.709,400.993,220.534,222.335
CO,AE,100,-1.000,257.456,327.173,335.841,387.464,186.097,187.987
CO,AF,12,-1.000,302.275,343.371,343.371,343.948,254.575,277.809
CO,AL,6,-1.000,172.968,186.426,190.878,190.878,150.158,180.390
CO,AM,12,-1.000,224.984,236.152,236.152,237.500,187.910,205.084
CO,AO,12,-1.000,214.961,251.072,251.072,278.771,185.635,202.602
CO,AR,84,-1.000,100.340,176.550,188.578,213.978,93.823,94.965
CO,AT,300,-1.000,166.277,186.715,188.698,215.796,138.498,139.907
CO,AU,270,-1.000,266.243,328.887,349.426,440.162,219.391,221.867
CO,AZ,12,-1.000,227.765,240.649,240.649,252.034,191.224,208.699
CO,BA,8,-1.000,201.043,203.020,203.102,203.102,147.278,168.461
CO,BD,8,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CO,BE,84,-1.000,157.685,172.803,174.670,228.692,127.479,129.027
CO,BF,12,-1.000,-1.000,261.053,261.053,274.183,106.449,321.347
CO,BG,115,-1.000,177.173,195.758,198.186,209.459,136.625,137.832
CO,BH,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CO,BO,12,-1.000,104.410,143.063,143.063,189.475,89.616,97.854
CO,BR,180,-1.000,126.787,169.156,186.741,221.461,104.665,105.852
CO,BY,12,-1.000,186.889,194.322,194.322,209.887,156.045,170.322
CO,CA,250,-1.000,97.214,128.025,136.743,177.299,79.124,79.770
CO,CH,391,-1.000,162.063,184.592,194.210,242.983,124.712,126.011
CO,CL,96,-1.000,105.461,165.592,185.455,232.645,93.929,94.928
CO,CM,12,-1.000,271.249,308.324,308.324,327.031,230.191,251.208
CO,CN,48,-1.000,269.960,291.177,315.592,324.444,203.296,207.643
CO,CO,72,-1.000,1.007,19.924,21.146,31.802,6.204,6.305
CO,CR,36,-1.000,87.356,115.423,119.551,125.005,77.917,80.172
CO,CZ,190,-1.000,167.814,189.158,192.132,250.502,139.649,141.145
CO,DE,1357,-1.000,157.821,178.437,184.588,289.830,124.973,126.286
CO,DJ,20,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CO,DK,86,-1.000,160.689,179.153,181.476,196.765,126.608,128.109
CO,DO,48,-1.000,65.070,95.784,97.977,112.362,62.239,63.585
CO,EC,48,-1.000,20.915,130.457,133.255,142.860,48.370,49.420
CO,EE,48,-1.000,186.106,211.002,220.009,245.476,148.024,151.195
CO,ES,160,-1.000,165.126,181.149,184.964,195.099,115.774,117.252
CO,FI,174,-1.000,183.646,202.657,207.329,252.018,155.180,156.996
CO,FM,12,-1.000,243.315,251.931,251.931,255.151,198.838,217.005
CO,FR,535,-1.000,158.749,174.511,178.733,240.151,122.626,123.792
CO,GB,436,-1.000,146.569,173.303,177.469,231.947,108.016,109.025
CO,GE,26,-1.000,-1.000,230.695,234.549,240.756,86.726,284.110
CO,GH,7,-1.000,236.356,246.688,248.342,248.342,173.036,202.042
CO,GR,72,-1.000,193.039,208.045,213.155,220.539,137.211,139.158
CO,GT,24,-1.000,85.521,94.952,97.413,110.179,71.009,74.140
CO,HK,26,-1.000,255.774,291.162,314.137,340.449,167.316,174.049
CO,HN,12,-1.000,77.762,93.314,93.314,103.707,66.876,73.047
CO,HR,12,-1.000,183.530,200.158,200.158,202.198,151.794,165.684
CO,HU,26,-1.000,157.713,176.270,182.503,188.504,92.288,96.020
CO,ID,166,-1.000,297.918,329.371,345.058,367.698,177.168,179.341
CO,IE,24,-1.000,160.431,189.983,228.799,248.045,140.269,146.411
CO,IL,16,-1.000,203.084,210.211,210.211,214.817,128.497,137.130
CO,IM,12,-1.000,165.453,182.678,182.678,187.658,140.460,153.320
CO,IN,110,-1.000,315.405,444.688,453.380,481.380,248.549,250.838
CO,IQ,12,-1.000,226.917,244.941,244.941,251.514,193.406,211.079
CO,IR,99,-1.000,-1.000,241.673,247.288,254.372,71.665,238.795
CO,IS,12,-1.000,190.178,202.589,202.589,209.229,157.565,171.980
CO,IT,298,-1.000,171.776,190.513,196.228,255.108,138.860,140.282
CO,JP,210,-1.000,222.124,282.753,304.517,404.952,176.892,178.602
CO,KE,36,-1.000,285.321,338.476,342.552,408.734,225.569,232.042
CO,KG,12,-1.000,257.688,282.102,282.102,315.384,217.733,237.618
CO,KH,2,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CO,KR,48,-1.000,265.950,276.035,311.778,383.026,184.137,188.076
CO,KZ,254,-1.000,238.651,264.912,272.431,310.197,196.851,199.216
CO,LB,12,-1.000,217.909,227.157,227.157,252.572,181.212,197.777
CO,LK,30,-1.000,297.168,342.628,349.451,353.825,257.822,266.747
CO,LT,42,-1.000,179.106,201.585,205.261,247.916,157.558,161.425
CO,LU,120,-1.000,161.797,173.590,179.385,343.194,132.734,133.858
CO,LV,12,-1.000,189.714,200.538,200.538,210.485,155.728,169.976
CO,MD,14,-1.000,184.266,213.945,213.945,214.337,139.624,150.441
CO,MK,24,-1.000,184.629,199.596,200.854,216.389,112.082,116.999
CO,MN,12,-1.000,296.067,325.763,325.763,339.201,252.108,275.118
CO,MU,24,-1.000,342.452,381.235,388.965,391.681,238.299,248.703
CO,MV,12,-1.000,311.973,357.636,357.636,371.459,258.776,282.392
CO,MX,64,-1.000,103.337,147.622,155.814,226.589,82.538,83.864
CO,MY,48,-1.000,302.104,329.243,355.367,360.547,226.289,231.125
CO,MZ,12,-1.000,314.822,323.866,323.866,331.907,262.799,286.781
CO,NC,12,-1.000,302.667,320.001,320.001,385.304,251.924,274.917
CO,NG,30,-1.000,245.490,283.565,307.361,315.444,167.409,173.216
CO,NL,726,-1.000,159.684,178.737,183.842,367.347,132.296,133.594
CO,NO,76,-1.000,170.196,191.064,193.002,204.481,128.940,130.673
CO,NP,32,-1.000,332.001,424.835,428.205,470.994,235.381,243.006
CO,NZ,76,-1.000,253.787,281.412,304.445,365.043,191.318,193.882
CO,PA,12,-1.000,103.078,123.529,123.529,133.800,89.726,97.974
CO,PE,36,-1.000,39.449,113.672,123.008,139.919,47.192,48.569
CO,PG,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CO,PH,86,-1.000,303.807,345.134,361.984,376.889,253.377,256.370
CO,PK,14,-1.000,281.646,298.882,298.882,339.610,207.286,223.308
CO,PL,148,-1.000,174.630,197.165,200.351,210.613,134.386,135.307
CO,PT,44,-1.000,173.859,188.593,194.043,231.683,126.253,129.212
CO,PW,12,-1.000,239.959,253.663,253.663,256.688,202.467,220.964
CO,PY,4,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000
CO,RO,101,-1.000,181.732,201.529,203.053,212.597,122.017,123.247
CO,RS,38,-1.000,169.186,191.540,196.175,201.141,105.835,108.722
CO,RU,213,-1.000,194.099,256.996,287.889,326.207,148.471,149.888
CO,SA,30,-1.000,229.282,260.145,275.272,309.896,199.174,206.077
